repo_full_name,Owner,Project,File Path,apiVersion,Is Helm Template,Has Behavior,raw_length,Metric Type,Metric Name,HPAClass
mUsman3/kubernetes-101,mUsman3,kubernetes-101,hpa.yaml,autoscaling/v2,False,False,1077,Resource,cpu,UNKNOWN
yashsinghhh/WinterHack-Kestra,yashsinghhh,WinterHack-Kestra,hpa.yaml,autoscaling/v2,False,False,359,Resource,cpu,UNKNOWN
deepak4566/HTTPS-k8s-CloudnativePg,deepak4566,HTTPS-k8s-CloudnativePg,hpa.yaml,autoscaling/v2,False,False,460,Resource,cpu,UNKNOWN
deepak4566/HTTPS-k8s-CloudnativePg,deepak4566,HTTPS-k8s-CloudnativePg,hpa.yaml,autoscaling/v2,False,False,460,Resource,memory,UNKNOWN
DibyashaktiMoharana/k8sApp,DibyashaktiMoharana,k8sApp,hpa.yaml,autoscaling/v2,False,False,353,Resource,cpu,UNKNOWN
LucasBello/fiap-app,LucasBello,fiap-app,hpa.yaml,autoscaling/v1,False,False,248,resource,cpu,V2_RESOURCE_CPU_MEMORY
tanasescualexandrugabriel/Cloud-Native-Guestbook-Application-using-Kubernetes-and-IBM-Cloud,tanasescualexandrugabriel,Cloud-Native-Guestbook-Application-using-Kubernetes-and-IBM-Cloud,hpa.yaml,autoscaling/v1,False,False,262,resource,cpu,V2_RESOURCE_CPU_MEMORY
Jaidip1994/kubernetes_hpa_custom_metric,Jaidip1994,kubernetes_hpa_custom_metric,hpa.yaml,autoscaling/v2,False,True,771,Resource,cpu,ADVANCED_BEHAVIOR
Jaidip1994/kubernetes_hpa_custom_metric,Jaidip1994,kubernetes_hpa_custom_metric,hpa.yaml,autoscaling/v2,False,True,771,Pods,custom_metric,ADVANCED_BEHAVIOR
vk-maurya/python-api-k8s-autoscaling,vk-maurya,python-api-k8s-autoscaling,hpa.yaml,autoscaling/v2,False,True,498,Resource,cpu,ADVANCED_BEHAVIOR
AlbertoAlas03/Investigacion_aplicada_LIS_2025,AlbertoAlas03,Investigacion_aplicada_LIS_2025,hpa.yaml,autoscaling/v2,False,False,347,Resource,cpu,UNKNOWN
jpiedramacas/kubectl-rust,jpiedramacas,kubectl-rust,hpa.yaml,autoscaling/v1,False,False,265,resource,cpu,V2_RESOURCE_CPU_MEMORY
erdongli/toolbox,erdongli,toolbox,hpa.yaml,autoscaling/v1,False,False,262,resource,cpu,V2_RESOURCE_CPU_MEMORY
singhritesh85/kubernetes-manifests,singhritesh85,kubernetes-manifests,hpa.yaml,autoscaling/v2,False,False,453,Resource,cpu,UNKNOWN
Josheleazar/myNX,Josheleazar,myNX,HPA.yaml,autoscaling/v1,False,False,251,resource,cpu,V2_RESOURCE_CPU_MEMORY
ZahinAbrar/Text-Summarization,ZahinAbrar,Text-Summarization,hpa.yaml,autoscaling/v2,False,False,364,Resource,cpu,UNKNOWN
muke2110/k8s-cluster-demo,muke2110,k8s-cluster-demo,hpa.yaml,autoscaling/v2,False,False,342,Resource,cpu,UNKNOWN
vivekdalsaniya12/manifests,vivekdalsaniya12,manifests,hpa.yaml,autoscaling/v2,False,False,399,Resource,cpu,UNKNOWN
amitshishodia/my-mongo,amitshishodia,my-mongo,hpa.yaml,autoscaling/v2,False,False,359,Resource,cpu,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,cpu,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,memory,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,cpu,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,memory,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,cpu,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,memory,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,cpu,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,False,3758,Resource,memory,UNKNOWN
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,True,3758,Resource,cpu,ADVANCED_BEHAVIOR
hanamagouda9611/kubernetes-yaml-examples,hanamagouda9611,kubernetes-yaml-examples,hpa.yaml,autoscaling/v2,False,True,3758,Resource,memory,ADVANCED_BEHAVIOR
EcoTech-WCE-Hackathon/EcoTech,EcoTech-WCE-Hackathon,EcoTech,EcoTech-Backend/hpa.yaml,autoscaling/v1,False,False,254,resource,cpu,V2_RESOURCE_CPU_MEMORY
oreoluwaOps/Kubernetes_deployment_with_ingress_cronjob_and_monitoring,oreoluwaOps,Kubernetes_deployment_with_ingress_cronjob_and_monitoring,hpa-a.yml,autoscaling/v1,False,False,275,resource,cpu,V2_RESOURCE_CPU_MEMORY
raghudevopsb85/learn-kubernetes,raghudevopsb85,learn-kubernetes,22-hpa.yml,autoscaling/v2,False,False,794,Resource,cpu,UNKNOWN
Ibrahim-krimi/K8SFormationXavki,Ibrahim-krimi,K8SFormationXavki,hpa.yml,autoscaling/v1,False,False,479,resource,cpu,V2_RESOURCE_CPU_MEMORY
mahmouuud230/K8s_Source_Code_Reference,mahmouuud230,K8s_Source_Code_Reference,hpa.yml,autoscaling/v1,False,False,865,resource,cpu,V2_RESOURCE_CPU_MEMORY
Moustafa-youssef-linux/Restaurant_demo,Moustafa-youssef-linux,Restaurant_demo,k8s/hpa.yml,autoscaling/v2,False,False,334,Resource,cpu,UNKNOWN
GF-Hackaton-2025/service-uploads,GF-Hackaton-2025,service-uploads,k8s/hpa.yml,autoscaling/v2,False,True,418,Resource,cpu,ADVANCED_BEHAVIOR
JustZing/Helm-Argocd,JustZing,Helm-Argocd,hpa/hpa.yml,autoscaling/v2,False,True,712,Resource,cpu,ADVANCED_BEHAVIOR
raghudevopsb79/learn-kubernetes,raghudevopsb79,learn-kubernetes,15-hpa.yaml,autoscaling/v2,False,False,993,Resource,cpu,UNKNOWN
zadi2712/demoGH,zadi2712,demoGH,main.yml,autoscaling/v1,False,False,891,resource,cpu,V2_RESOURCE_CPU_MEMORY
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v1,False,False,3633,resource,cpu,V2_RESOURCE_CPU_MEMORY
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v1,False,False,3633,resource,cpu,V2_RESOURCE_CPU_MEMORY
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,Resource,cpu,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,Resource,cpu,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,Resource,memory,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,Resource,memory,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,Pods,custom_metric,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,Pods,custom_metric,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,External,external_queue_messages_ready,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,External,external_queue_messages_ready,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,ContainerResource,cpu,UNKNOWN
MartinHeinz/metrics-on-kind,MartinHeinz,metrics-on-kind,hpa.yaml,autoscaling/v2,False,False,3633,ContainerResource,cpu,UNKNOWN
Rackal337/k8s,Rackal337,k8s,hpa.yaml,autoscaling/v2,False,False,355,Resource,cpu,UNKNOWN
loh-sh/assignment-kubernetes,loh-sh,assignment-kubernetes,hpa.yaml,autoscaling/v2beta2,False,False,366,Resource,cpu,UNKNOWN
SukhOberoi/hello-k8s,SukhOberoi,hello-k8s,hpa.yaml,autoscaling/v2,False,False,389,Resource,cpu,UNKNOWN
Panemiele/AriaPlus,Panemiele,AriaPlus,keda.yaml,autoscaling/v2,False,False,3117,Resource,cpu,UNKNOWN
day112/go-zero-bookstore,day112,go-zero-bookstore,apirpc.yaml,autoscaling/v2beta1,False,False,2072,Resource,cpu,UNKNOWN
day112/go-zero-bookstore,day112,go-zero-bookstore,apirpc.yaml,autoscaling/v2beta1,False,False,2072,Resource,memory,UNKNOWN
day112/go-zero-bookstore,day112,go-zero-bookstore,addrpc.yaml,autoscaling/v2beta1,False,False,2072,Resource,cpu,UNKNOWN
day112/go-zero-bookstore,day112,go-zero-bookstore,addrpc.yaml,autoscaling/v2beta1,False,False,2072,Resource,memory,UNKNOWN
pahartrahar228/demo-deployment,pahartrahar228,demo-deployment,hpa.yml,v1,False,False,438,,,BASIC_V1_CPU
Shreekar11/kubernetes-hpa,Shreekar11,kubernetes-hpa,hpa.yml,autoscaling/v2,False,False,415,Resource,cpu,UNKNOWN
hxwxdmhd/NoxGuard---NoxPanel,hxwxdmhd,NoxGuard---NoxPanel,k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,cpu,ADVANCED_BEHAVIOR
hxwxdmhd/NoxGuard---NoxPanel,hxwxdmhd,NoxGuard---NoxPanel,k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,memory,ADVANCED_BEHAVIOR
moleculerjs/docker-demo,moleculerjs,docker-demo,argocd/k8s.yaml,autoscaling/v2beta2,False,False,8280,Resource,cpu,LARGE_YAML
heejinis/1st-Project,heejinis,1st-Project,yaml/sign.yaml,autoscaling/v1,False,False,2202,resource,cpu,V2_RESOURCE_CPU_MEMORY
fabriziomachado/desafio-k8s-gcp,fabriziomachado,desafio-k8s-gcp,go-hpa/hpa.yml,autoscaling/v1,False,False,250,resource,cpu,V2_RESOURCE_CPU_MEMORY
andre-luiz1997/postech-ms-aplicacao-infra,andre-luiz1997,postech-ms-aplicacao-infra,hpa.yaml,autoscaling/v2,False,False,361,Resource,cpu,UNKNOWN
Nency-Ravaliya/devops-secrete-map,Nency-Ravaliya,devops-secrete-map,Day10/hpa-v2.yaml,autoscaling/v2,False,False,1302,Resource,cpu,UNKNOWN
akimabs/deployment-cobain,akimabs,deployment-cobain,ciam/hpa.yml,autoscaling/v2,False,True,707,Resource,cpu,ADVANCED_BEHAVIOR
akimabs/deployment-cobain,akimabs,deployment-cobain,ciam/hpa.yml,autoscaling/v2,False,True,707,Resource,memory,ADVANCED_BEHAVIOR
sanjurajrh/rosa,sanjurajrh,rosa,hpa.yaml,autoscaling/v2,False,False,386,Resource,memory,UNKNOWN
zalehamza/presentation,zalehamza,presentation,k8s/hpa.yaml,autoscaling/v2,True,False,485,Resource,cpu,HELM_TEMPLATED
egbedi7/kubernetes-101-deployment,egbedi7,kubernetes-101-deployment,hpa.yaml,autoscaling/v2,False,False,1077,Resource,cpu,UNKNOWN
amitshishodia/mongo-express-api,amitshishodia,mongo-express-api,pipelines/hpa.yaml,autoscaling/v2,False,False,359,Resource,cpu,UNKNOWN
EcoTech-WCE-Hackathon/EcoTech-Backend,EcoTech-WCE-Hackathon,EcoTech-Backend,hpa.yaml,autoscaling/v1,False,False,254,resource,cpu,V2_RESOURCE_CPU_MEMORY
surendra-dire/GitOps-Helm-Argocd,surendra-dire,GitOps-Helm-Argocd,hpa/hpa.yml,autoscaling/v2,False,True,712,Resource,cpu,ADVANCED_BEHAVIOR
hxwxdmhd/NoxPanel_Suite_WIP,hxwxdmhd,NoxPanel_Suite_WIP,k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,cpu,ADVANCED_BEHAVIOR
hxwxdmhd/NoxPanel_Suite_WIP,hxwxdmhd,NoxPanel_Suite_WIP,k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,memory,ADVANCED_BEHAVIOR
hxwxdmhd/noxsuite-security-platform,hxwxdmhd,noxsuite-security-platform,k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,cpu,ADVANCED_BEHAVIOR
hxwxdmhd/noxsuite-security-platform,hxwxdmhd,noxsuite-security-platform,k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,memory,ADVANCED_BEHAVIOR
hxwxdmhd/noxsuite-security-platform,hxwxdmhd,noxsuite-security-platform,NoxPanel_Suite_WIP/Docker & Config/k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,cpu,ADVANCED_BEHAVIOR
hxwxdmhd/noxsuite-security-platform,hxwxdmhd,noxsuite-security-platform,NoxPanel_Suite_WIP/Docker & Config/k8s/hpa.yaml,autoscaling/v2,False,True,879,Resource,memory,ADVANCED_BEHAVIOR
iamsamitdev/K8SBasicAfter,iamsamitdev,K8SBasicAfter,hpa-v2.yaml,autoscaling/v2,False,True,860,Resource,cpu,ADVANCED_BEHAVIOR
iamsamitdev/K8SBasicAfter,iamsamitdev,K8SBasicAfter,hpa-v2.yaml,autoscaling/v2,False,True,860,Resource,memory,ADVANCED_BEHAVIOR
dev9913/Proshop,dev9913,Proshop,k8s/frontend/frontend-hpa.yml,autoscaling/v2,False,False,378,Resource,cpu,UNKNOWN
VGuimaraes5/fiap-restaurant-producao-ms,VGuimaraes5,fiap-restaurant-producao-ms,Cluster/kubernets/api.template.yml,autoscaling/v2,False,False,1452,Resource,cpu,UNKNOWN
thc1006/nephoran-intent-operator,thc1006,nephoran-intent-operator,deployments/multi-region/region-deployment-template.yaml,autoscaling/v2,False,True,8909,Resource,cpu,ADVANCED_BEHAVIOR
thc1006/nephoran-intent-operator,thc1006,nephoran-intent-operator,deployments/multi-region/region-deployment-template.yaml,autoscaling/v2,False,True,8909,Resource,cpu,LARGE_YAML
thc1006/nephoran-intent-operator,thc1006,nephoran-intent-operator,deployments/multi-region/region-deployment-template.yaml,autoscaling/v2,False,True,8909,Resource,memory,ADVANCED_BEHAVIOR
thc1006/nephoran-intent-operator,thc1006,nephoran-intent-operator,deployments/multi-region/region-deployment-template.yaml,autoscaling/v2,False,True,8909,Resource,memory,LARGE_YAML
thc1006/nephoran-intent-operator,thc1006,nephoran-intent-operator,deployments/multi-region/region-deployment-template.yaml,autoscaling/v2,False,True,8909,Pods,nephoran_regional_requests_per_second,ADVANCED_BEHAVIOR
thc1006/nephoran-intent-operator,thc1006,nephoran-intent-operator,deployments/multi-region/region-deployment-template.yaml,autoscaling/v2,False,True,8909,Pods,nephoran_regional_requests_per_second,LARGE_YAML
steblynskyi/infrastructure,steblynskyi,infrastructure,environments/prod/kubernetes/services/integrations/lightspeed-public-api.yaml,autoscaling/v2,False,False,2147,Resource,cpu,UNKNOWN
steblynskyi/infrastructure,steblynskyi,infrastructure,environments/prod/kubernetes/services/integrations/lightspeed-public-api.yaml,autoscaling/v2,False,False,2147,Resource,memory,UNKNOWN
itdojp/ITDO_ERP2,itdojp,ITDO_ERP2,infra/k8s/ingress-nginx.yaml,autoscaling/v2,False,False,13620,Resource,cpu,LARGE_YAML
itdojp/ITDO_ERP2,itdojp,ITDO_ERP2,infra/k8s/ingress-nginx.yaml,autoscaling/v2,False,False,13620,Resource,memory,LARGE_YAML
toolchainlabs/toolchain-oss,toolchainlabs,toolchain-oss,prod/helm/devops/toolchain-remote-exec-workers/templates/autoscaler.yaml,autoscaling/v2,True,True,700,Resource,cpu,HELM_TEMPLATED
toolchainlabs/toolchain-oss,toolchainlabs,toolchain-oss,prod/helm/devops/toolchain-remote-exec-workers/templates/autoscaler.yaml,autoscaling/v2,True,True,700,Resource,cpu,ADVANCED_BEHAVIOR
lofibrainwav/banana-ai-agent,lofibrainwav,banana-ai-agent,k8s/distributed-processing.yml,autoscaling/v2,False,True,13517,External,redis_queue_length,ADVANCED_BEHAVIOR
lofibrainwav/banana-ai-agent,lofibrainwav,banana-ai-agent,k8s/distributed-processing.yml,autoscaling/v2,False,True,13517,External,redis_queue_length,LARGE_YAML
lofibrainwav/banana-ai-agent,lofibrainwav,banana-ai-agent,k8s/distributed-processing.yml,autoscaling/v2,False,False,13517,External,redis_queue_length,LARGE_YAML
lofibrainwav/banana-ai-agent,lofibrainwav,banana-ai-agent,k8s/distributed-processing.yml,autoscaling/v2,False,False,13517,Resource,nvidia.com/gpu,LARGE_YAML
ObviousSloth/InstantaneousGram-BackEnd,ObviousSloth,InstantaneousGram-BackEnd,MiniKube/Scallers/imageandviceoprocessing-scaler.yaml,autoscaling/v2,False,False,438,Resource,cpu,UNKNOWN
CS3219-AY2223S1/cs3219-project-ay2223s1-g57,CS3219-AY2223S1,cs3219-project-ay2223s1-g57,k8s/manifests-v2/matching-service-hpa.yaml,autoscaling/v2,False,False,225,,,UNKNOWN
kurt70/dockerk8sworkshop,kurt70,dockerk8sworkshop,exercises/k8s/Exercise_03/complete.yaml,autoscaling/v2,False,False,3632,Resource,cpu,UNKNOWN
kurt70/dockerk8sworkshop,kurt70,dockerk8sworkshop,exercises/k8s/Exercise_03/complete.yaml,autoscaling/v2,False,False,3632,Resource,memory,UNKNOWN
p-georgiadis/Azure_E-Commerce_Platform,p-georgiadis,Azure_E-Commerce_Platform,infrastructure/k8s/base/order-service.yaml,autoscaling/v2,False,True,4426,Resource,cpu,ADVANCED_BEHAVIOR
p-georgiadis/Azure_E-Commerce_Platform,p-georgiadis,Azure_E-Commerce_Platform,infrastructure/k8s/base/order-service.yaml,autoscaling/v2,False,True,4426,Resource,cpu,LARGE_YAML
p-georgiadis/Azure_E-Commerce_Platform,p-georgiadis,Azure_E-Commerce_Platform,infrastructure/k8s/base/order-service.yaml,autoscaling/v2,False,True,4426,Resource,memory,ADVANCED_BEHAVIOR
p-georgiadis/Azure_E-Commerce_Platform,p-georgiadis,Azure_E-Commerce_Platform,infrastructure/k8s/base/order-service.yaml,autoscaling/v2,False,True,4426,Resource,memory,LARGE_YAML
d0hiru/k8s-mc-evidence,d0hiru,k8s-mc-evidence,k8s/minecraft-hpa.yaml,autoscaling/v2,False,False,458,Resource,cpu,UNKNOWN
MedinaJeser/Practica7-SA-B-202105561,MedinaJeser,Practica7-SA-B-202105561,kubernetes/courses.yaml,autoscaling/v2,False,False,1352,Resource,cpu,UNKNOWN
J0hn-B/eshop,J0hn-B,eshop,services/shipping/templates/shipping-hpa.yaml,autoscaling/v2beta2,True,False,490,Resource,memory,HELM_TEMPLATED
J0hn-B/eshop,J0hn-B,eshop,services/shipping/templates/shipping-hpa.yaml,autoscaling/v2beta2,True,False,490,Resource,cpu,HELM_TEMPLATED
devops-bharat05/Container-Orchestration,devops-bharat05,Container-Orchestration,manifest/backend-hpa.yaml,autoscaling/v2,False,False,369,Resource,cpu,UNKNOWN
rodaquino-OMNI/Coordenacao-Cuidado-Enterprise,rodaquino-OMNI,Coordenacao-Cuidado-Enterprise,k8s/base/backend/hpa.yaml,autoscaling/v2,False,True,1711,Resource,cpu,ADVANCED_BEHAVIOR
rodaquino-OMNI/Coordenacao-Cuidado-Enterprise,rodaquino-OMNI,Coordenacao-Cuidado-Enterprise,k8s/base/backend/hpa.yaml,autoscaling/v2,False,True,1711,Resource,memory,ADVANCED_BEHAVIOR
rodaquino-OMNI/Coordenacao-Cuidado-Enterprise,rodaquino-OMNI,Coordenacao-Cuidado-Enterprise,k8s/base/backend/hpa.yaml,autoscaling/v2,False,True,1711,Pods,http_requests_per_second,ADVANCED_BEHAVIOR
jha-smriti/merchant-pulse-mvp,jha-smriti,merchant-pulse-mvp,k8s/base/ml-service.yaml,autoscaling/v2,False,False,2121,Resource,cpu,UNKNOWN
S1naHeidari/openfaas-benchmarks,S1naHeidari,openfaas-benchmarks,disk/dd-docker/dd-hpa.yaml,autoscaling/v2,False,True,620,Resource,cpu,ADVANCED_BEHAVIOR
S1naHeidari/openfaas-benchmarks,S1naHeidari,openfaas-benchmarks,disk/dd-docker/dd-hpa.yaml,autoscaling/v2,False,True,620,Resource,memory,ADVANCED_BEHAVIOR
fiap-urbanfood/urbanfood,fiap-urbanfood,urbanfood,k8s/app/urbanfood-hpa.yaml,autoscaling/v2,False,False,388,Resource,cpu,UNKNOWN
EduardoSampaio/k8s-scripts,EduardoSampaio,k8s-scripts,fullcycle/scripts/hpa.yaml,autoscaling/v2,False,False,401,Resource,cpu,UNKNOWN
rodrigo-orlandini/kube-shortener,rodrigo-orlandini,kube-shortener,kubernetes/hpa/nats-hpa.yml,autoscaling/v2,False,True,859,Resource,cpu,ADVANCED_BEHAVIOR
KaanOzen-mF/auto-scaling-microservice,KaanOzen-mF,auto-scaling-microservice,auto-scaling-microservice-backend/product-service-hpa.yaml,autoscaling/v2,False,False,414,Resource,cpu,UNKNOWN
Porogue/starwars-api,Porogue,starwars-api,kubernetes starwars/hpa.yaml,autoscaling/v2,False,False,525,Resource,cpu,UNKNOWN
Porogue/starwars-api,Porogue,starwars-api,kubernetes starwars/hpa.yaml,autoscaling/v2,False,False,525,Resource,memory,UNKNOWN
bcgov/psa-job-store,bcgov,psa-job-store,deployments/openshift/kustomize/base/api/nestjs/hpa.yml,autoscaling/v2,False,True,626,Resource,cpu,ADVANCED_BEHAVIOR
masa0221/sample-webapp-php-manifests,masa0221,sample-webapp-php-manifests,manifests/overlays/prod/webapp/hpa.yaml,autoscaling/v2,False,False,144,,,UNKNOWN
monir07/devxhub-ecommerce,monir07,devxhub-ecommerce,devxhub-gitops/nginx-hpa.yaml,autoscaling/v2,False,False,626,Resource,cpu,UNKNOWN
monir07/devxhub-ecommerce,monir07,devxhub-ecommerce,devxhub-gitops/nginx-hpa.yaml,autoscaling/v2,False,False,626,Resource,memory,UNKNOWN
vitor-carvalho-ddt/ASA-BU,vitor-carvalho-ddt,ASA-BU,k8/deployment/deployment.yaml,autoscaling/v2,False,False,1338,Resource,cpu,UNKNOWN
gmackie/homelab,gmackie,homelab,autoscaling/cluster-autoscaler.yaml,autoscaling/v2,False,True,20589,Resource,cpu,ADVANCED_BEHAVIOR
gmackie/homelab,gmackie,homelab,autoscaling/cluster-autoscaler.yaml,autoscaling/v2,False,True,20589,Resource,cpu,LARGE_YAML
gmackie/homelab,gmackie,homelab,autoscaling/cluster-autoscaler.yaml,autoscaling/v2,False,True,20589,Resource,memory,ADVANCED_BEHAVIOR
gmackie/homelab,gmackie,homelab,autoscaling/cluster-autoscaler.yaml,autoscaling/v2,False,True,20589,Resource,memory,LARGE_YAML
wusted/kubernetes-install,wusted,kubernetes-install,24-hpa-all-metrics/04-hello-hpa-pods.yaml,autoscaling/v2,False,False,555,Pods,request-per-second,UNKNOWN
yalka2024/finnexusai,yalka2024,finnexusai,k8s/storage/backup-cronjob.yaml,autoscaling/v2,False,False,2027,Resource,cpu,UNKNOWN
yalka2024/finnexusai,yalka2024,finnexusai,k8s/storage/backup-cronjob.yaml,autoscaling/v2,False,False,2027,Resource,memory,UNKNOWN
Rgameroco/ibk-test,Rgameroco,ibk-test,src/main/resources/k8s/hpa.yaml,autoscaling/v1,False,False,268,resource,cpu,V2_RESOURCE_CPU_MEMORY
Gogidix-Technologies/gogidix-central-config,Gogidix-Technologies,gogidix-central-config,environment-config/k8s/hpa.yaml,autoscaling/v2,False,False,520,Resource,cpu,UNKNOWN
Gogidix-Technologies/gogidix-central-config,Gogidix-Technologies,gogidix-central-config,environment-config/k8s/hpa.yaml,autoscaling/v2,False,False,520,Resource,memory,UNKNOWN
rathihimanshu/eks2,rathihimanshu,eks2,hpadep.yaml,autoscaling/v2,False,False,698,Resource,cpu,UNKNOWN
Shivgitcode/hpa,Shivgitcode,hpa,scaling.yml,autoscaling/v2,False,False,354,Resource,cpu,UNKNOWN
AssasinDEAD/DistKubernates,AssasinDEAD,DistKubernates,k8s/hpa.yml,autoscaling/v2,False,False,362,Resource,cpu,UNKNOWN
airavata-courses/PixelGram,airavata-courses,PixelGram,k8s/kube.yaml,autoscaling/v2beta1,False,False,1492,Resource,cpu,UNKNOWN
manoj7894/Devops-AWS-2024,manoj7894,Devops-AWS-2024,Devops-Notes/Kubernetes/Deployment/autoscaling.yml,autoscaling/v2,False,False,343,Resource,cpu,UNKNOWN
nazmang/k8s,nazmang,k8s,helm-argocd/main.yaml,autoscaling/v2,False,False,10949,Resource,cpu,LARGE_YAML
nazmang/k8s,nazmang,k8s,helm-argocd/main.yaml,autoscaling/v2,False,False,10949,Resource,memory,LARGE_YAML
Birbalsarva/k8s-kind-cluster,Birbalsarva,k8s-kind-cluster,K8s/hpa.yaml,autoscaling/v2,False,False,392,Resource,cpu,UNKNOWN
vinoct6/kubernetes_learning,vinoct6,kubernetes_learning,hpa/hpa.yaml,autoscaling/v1,False,False,352,resource,cpu,V2_RESOURCE_CPU_MEMORY
allenwuzhiwei/config-server,allenwuzhiwei,config-server,k8s/hpa.yaml,autoscaling/v1,False,False,267,resource,cpu,V2_RESOURCE_CPU_MEMORY
allenwu-zhiwei/payment-service,allenwu-zhiwei,payment-service,k8s/hpa.yaml,autoscaling/v1,False,False,272,resource,cpu,V2_RESOURCE_CPU_MEMORY
rolaecheas-git/lb-moneygram,rolaecheas-git,lb-moneygram,k8s/hpa.yaml,autoscaling/v2,False,False,457,Resource,cpu,UNKNOWN
magicat777/ODIN,magicat777,ODIN,k8s/grafana-hpa.yaml,autoscaling/v2,False,True,1704,Resource,cpu,ADVANCED_BEHAVIOR
magicat777/ODIN,magicat777,ODIN,k8s/grafana-hpa.yaml,autoscaling/v2,False,True,1704,Resource,memory,ADVANCED_BEHAVIOR
magicat777/ODIN,magicat777,ODIN,k8s/grafana-hpa.yaml,autoscaling/v2,False,True,1704,Resource,cpu,ADVANCED_BEHAVIOR
magicat777/ODIN,magicat777,ODIN,k8s/grafana-hpa.yaml,autoscaling/v2,False,True,1704,Resource,memory,ADVANCED_BEHAVIOR
mackah666/mcp-demo-github-project,mackah666,mcp-demo-github-project,examples/sample-app/deployment.yaml,autoscaling/v2,False,True,6903,Resource,cpu,ADVANCED_BEHAVIOR
mackah666/mcp-demo-github-project,mackah666,mcp-demo-github-project,examples/sample-app/deployment.yaml,autoscaling/v2,False,True,6903,Resource,cpu,LARGE_YAML
mackah666/mcp-demo-github-project,mackah666,mcp-demo-github-project,examples/sample-app/deployment.yaml,autoscaling/v2,False,True,6903,Resource,memory,ADVANCED_BEHAVIOR
mackah666/mcp-demo-github-project,mackah666,mcp-demo-github-project,examples/sample-app/deployment.yaml,autoscaling/v2,False,True,6903,Resource,memory,LARGE_YAML
fminna/LLM-Helm-Fix,fminna,LLM-Helm-Fix,templates/slickchart_template.yaml,autoscaling/v2,True,False,3278,Resource,cpu,HELM_TEMPLATED
DevSecOpsSamples/gke-network-loadbalancer,DevSecOpsSamples,gke-network-loadbalancer,app/ingress-neg-api-template.yaml,autoscaling/v2beta2,False,False,1996,Resource,cpu,UNKNOWN
Gogidix-Technologies/gogidix-shared-infrastructure,Gogidix-Technologies,gogidix-shared-infrastructure,notification-service/k8s/hpa.yaml,autoscaling/v2,False,True,883,Resource,cpu,ADVANCED_BEHAVIOR
