Owner,Project,File Path,Is Helm Template,apiVersion,Has Behavior,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value
VuTLy,learn_kubernetes,web-hpa.yaml,False,autoscaling/v1,False,1,1,resource,cpu,Utilization,50
ADesprets,cp4i-install,templates/stepzen/introspection.yaml,True,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
srinandan,sample-apps,orders-gql/orders-gql.yaml,False,autoscaling/v2,False,1,25,Resource,cpu,Utilization,50
nidiodolfini,terraform-infraIII-t1,k8s/hpa/hpa-nginx.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,50
steblynskyi,infrastructure,environments/dev/kubernetes/services/utils/highcharts-export.yaml,False,autoscaling/v2beta2,False,1,1,Resource,cpu,Utilization,65
steblynskyi,infrastructure,environments/dev/kubernetes/services/utils/highcharts-export.yaml,False,autoscaling/v2beta2,False,1,1,Resource,memory,AverageValue,220Mi
helium,helium-foundation-k8s,manifests/web-cluster/sdlc/helium/my-helium.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,75
helium,helium-foundation-k8s,manifests/web-cluster/sdlc/helium/my-helium.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,75
jashmhta,hms-enterprise-grade,k8s/production/backend-deployment.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,70
jashmhta,hms-enterprise-grade,k8s/production/backend-deployment.yaml,False,autoscaling/v2,True,3,20,Resource,memory,Utilization,80
ZanzibarNature,Security,charts/templates/postgres-deployment.yaml,True,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
jinwoo0824,test,web.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
Slowpokess,crypto-mixer,crypto-mixer/infrastructure/kubernetes/mixer-deployment.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
Slowpokess,crypto-mixer,crypto-mixer/infrastructure/kubernetes/mixer-deployment.yaml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,80
andreea-sindrilaru,musefy-s6-backend,Backend/musefy/user-service/deployment-gcp.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
gloori,kubeflow-poc,manifests-1.6.0/common/knative/knative-eventing/base/upstream/eventing-core.yaml,True,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,100
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,70
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,10,Resource,memory,Utilization,80
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,70
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,10,Resource,memory,Utilization,80
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,10,Resource,cpu,Utilization,70
krishna-shrivastav232702,moonrider-task2,k8s/horizontalPodAutoscaler.yaml,False,autoscaling/v2,True,1,10,Resource,memory,Utilization,80
Tech-Challenge-18-Burguers,order-service,k8s/application/order-service-hpa.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,70
MamangRust,monolith-ecommerce-grpc,deployments/kubernetes/banner-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
zsmn,k8scd,k8s/config/istio/istio-ingress.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,80
SoulSyncFrequency,SoulSyncApp,SoulSyncApp/deploy/k8s/SoulSync-Fullstack-v22.9g-enterprise-final-optimized/k8s/base/hpa-backend.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
lewispoul,nox,k8s/staging/k8s-deployment.yml,False,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
lewispoul,nox,k8s/staging/k8s-deployment.yml,False,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
Aakash181,flixtube,Deployment_yaml_file/hpa/video-storage-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
Shahrukhkazi17,kube,hello-app/manifests/helloweb-hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,30
xrlim97,sample-k8-app,hello-app/manifests/helloweb-hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,30
thomaszhuo,gkubernetesengine_helloweb,hello-app/manifests/helloweb-hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,30
viniolimpio3,AgentK-MCP,docs/orion-example.yaml,False,autoscaling/v2,False,3,15,Resource,cpu,Utilization,30
viniolimpio3,AgentK-MCP,docs/orion-example.yaml,False,autoscaling/v2,False,3,15,Resource,memory,Utilization,70
charansrisai03,bookmyevent,roles/deploy_kubernetes/files/backend-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
ADesprets,cp4i-install,templates/resources/introspection.yaml,True,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
nidiodolfini,terraform-infraIII-t1,aula-05-12/hpa-nginx.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,50
heejinis,1st-Project,yaml/web.yaml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,80
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,False,autoscaling/v2,False,2,8,Resource,cpu,Utilization,70
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,False,autoscaling/v2,False,2,8,Resource,memory,Utilization,80
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,False,autoscaling/v2,False,2,8,Resource,cpu,Utilization,70
ParavanoQuentin,clusterisation,k8s/autoscaling/hpa.yaml,False,autoscaling/v2,False,2,8,Resource,memory,Utilization,80
Anton6896,k8-ant,deployment-less-9/ant-app-dep-v1.yaml,False,autoscaling/v2,False,2,6,Resource,cpu,Utilization,70
Anton6896,k8-ant,deployment-less-9/ant-app-dep-v1.yaml,False,autoscaling/v2,False,2,6,Resource,memory,Utilization,80
jackjie2016,go-zero-miro-shop,service/user/api/user-api2.yaml,False,autoscaling/v2beta1,False,3,10,Resource,cpu,,
jackjie2016,go-zero-miro-shop,service/user/api/user-api2.yaml,False,autoscaling/v2beta1,False,3,10,Resource,memory,,
itsmurugappan,knative-on-your-mac,istio/istio-1.5.6.yaml,True,autoscaling/v2beta1,False,1,5,Resource,cpu,,
itsmurugappan,knative-on-your-mac,istio/istio-1.5.6.yaml,True,autoscaling/v2beta1,False,1,5,Resource,cpu,,
itsmurugappan,knative-on-your-mac,istio/istio-1.5.6.yaml,True,autoscaling/v2beta1,False,1,5,Resource,cpu,,
RosaSegers,dms,k8s/hpas/log-saver-hpa.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
Nguyenquanghanhd20ptit,graduation-project,k8s-cicd/submission-service-api/hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,70
zengarden-space,manifests,manifests/temperature-monitor/manifest.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,80
zengarden-space,manifests,manifests/temperature-monitor/manifest.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
danieleschmidt,hf-eco2ai-plugin,deployment/kubernetes/hpa.yaml,False,autoscaling/v2,True,2,10,Resource,cpu,Utilization,70
danieleschmidt,hf-eco2ai-plugin,deployment/kubernetes/hpa.yaml,False,autoscaling/v2,True,2,10,Resource,memory,Utilization,80
hanbyeolki,k8s-manifest-repo,OCP/base/nginx-hpa.yaml,False,autoscaling/v1,False,3,5,resource,cpu,Utilization,30
feats-mtech,deployment,k8s/prod/backend-prod.yml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,80
feats-mtech,deployment,k8s/prod/backend-prod.yml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,80
feats-mtech,deployment,k8s/prod/backend-prod.yml,False,autoscaling/v2,True,1,3,Resource,cpu,Utilization,80
HaroldBrian,jurassic-park,k8s/backend-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
HaroldBrian,jurassic-park,k8s/backend-hpa.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
Admire2,open-llm-chat,kubernetes-enterprise.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
Admire2,open-llm-chat,kubernetes-enterprise.yaml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,80
Admire2,open-llm-chat,kubernetes-enterprise.yaml,False,autoscaling/v2,False,3,8,Resource,cpu,Utilization,70
Admire2,open-llm-chat,kubernetes-enterprise.yaml,False,autoscaling/v2,False,3,8,Resource,memory,Utilization,80
jepma,microservices-demo,autoscaling/front-end-hsc.yaml,False,extensions/v1beta1,False,2,10,,,,
MukeshTatrari,core_framework,config-server/tcp_edd_configuration_server/devops/env/hpa/prod-west-2.yaml,False,autoscaling/v1,False,10,30,resource,cpu,Utilization,50
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,3,10,Resource,cpu,Utilization,70
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,3,10,Resource,memory,Utilization,80
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,2,8,Resource,cpu,Utilization,70
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,2,8,Resource,memory,Utilization,80
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,2,8,Pods,http_requests_per_second,AverageValue,1000
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,1,3,Resource,cpu,Utilization,80
ancourn,kaldr1,k8s/monitoring.yaml,True,autoscaling/v2,True,1,3,Resource,memory,Utilization,90
bngams,2412-intro-k8s,1-whoami/whoami.hpa.yml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,2
filipegomes11,artigo-experimento,manifests/app/hpa-optional.yaml,False,autoscaling/v2,False,3,6,Resource,cpu,Utilization,60
jylhakos,DevOpsWithKubernetes,EKS/Go/k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
jylhakos,DevOpsWithKubernetes,EKS/Go/k8s/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,memory,Utilization,80
piggmme,devjeans,deployment/hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,70
qualifiedlit,aks-app-routing-operator,pkg/manifests/fixtures/nginx/v1.11.5/kube-system.yaml,False,autoscaling/v1,False,2,100,resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-visual-analytics/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
devops-pro-mota,k8s-template,hpa.yml,False,autoscaling/v1,False,${MIN_REPLICA},${MAX_REPLICA},resource,cpu,Utilization,40
arun-gupta,oreilly-kubernetes-book,ch01/wildfly-hpa.yml,False,autoscaling/v1,False,3,10,resource,cpu,Utilization,50
Molezinif,kubernetes-adventure,k8s/2-hpa.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,50
sc4rfurry,TrojanHorse.js,k8s/deployment.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,70
sc4rfurry,TrojanHorse.js,k8s/deployment.yaml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,80
sc4rfurry,TrojanHorse.js,k8s/deployment.yaml,False,autoscaling/v2,False,5,20,Resource,cpu,Utilization,75
AyushK101,AlgoForge,judge0/manfiest.yml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,50
AyushK101,AlgoForge,judge0/manfiest.yml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
LeanVibe,agent-hive,k8s/overlays/development/hpa-patch.yaml,False,autoscaling/v2,False,1,3,Resource,cpu,Utilization,80
LeanVibe,agent-hive,k8s/overlays/development/hpa-patch.yaml,False,autoscaling/v2,False,1,3,Resource,memory,Utilization,85
opius2017,Finmfb,k8s/staging/backend.yaml,False,autoscaling/v2,False,3,7,Resource,cpu,Utilization,75
opius2017,Finmfb,k8s/staging/backend.yaml,False,autoscaling/v2,False,3,7,Resource,memory,Utilization,75
JasonMorgan,linkerd-demos,gitops/flux/apps/source/podinfo/patch.yaml,False,autoscaling/v2beta2,False,,,,,,
tsemach,kubernetes,cluster/hpa/hpa-nginx.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
codewithPrasiddha,movie-review-system,movie-service/movie-service-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
withdavid,olist-cloud-computing-project-group-8,src/ms_orders/k8s/ms-orders-hpa.yaml,False,autoscaling/v1,False,2,5,resource,cpu,Utilization,60
pmh-only,cocktail-bar,_cocktails/241212_globalarch_1/manifest/ap/token.yml,False,autoscaling/v2,False,2,64,Resource,cpu,Utilization,50
pmh-only,cocktail-bar,_cocktails/241212_globalarch_1/manifest/ap/token.yml,False,autoscaling/v2,False,2,64,Resource,memory,Utilization,50
studentMadcat,rrps-exam,catalog-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
studentMadcat,rrps-exam,catalog-hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,AverageValue,200Mi
veidl,devops-blog,k8s/hpa.yml,False,autoscaling/v2,False,1,5,Resource,cpu,AverageValue,50m
cc-ai,floods-backend,k8s/hpa.yml,False,autoscaling/v2beta1,False,1,3,Resource,cpu,,
Pavanasho,k8-expense-volumes,frontend/manifest.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,5
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-batch/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
mannazo,mannazo-deploy,was/auth-service/auth-service-hpa.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,70
IvkinNikita,Kubernetes,testovoe.yaml,False,autoscaling/v2,False,2,4,Resource,cpu,Utilization,60
neeraj-369,KUBERNETES_INTERN_ONEIMMERSIVE,main_hpa.yaml,False,autoscaling/v2beta2,False,1,5,Resource,cpu,Utilization,70
everton17,wp-k8s,wordpress/hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
andre-luiz1997,postech-ms-aplicacao,hpa.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,30
solo-io,aoa-catalog,environments/gloo-gateway/gateway-api/1.18/with-ilm-ambient/base/tiered-app/1-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
mn2tech,Viya4-nm2tech,deploy/sas-bases/base/components/sas-cas-control/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
zquestz,jumps-io,kube/jumps-autoscale.yml,False,autoscaling/v1,False,2,4,resource,cpu,Utilization,90
mn2tech,Viya4-nm2tech,operator-deploy/sas-bases/base/components/sas-score-definitions/resources.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,80
anovis,conference-materials,container-infrastructure/gcp-nginx.yaml,False,autoscaling/v1,False,1,5,resource,cpu,Utilization,80
Toldi11,tasawwur-rtc,infra-k8s/base/signaling-server.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,70
Toldi11,tasawwur-rtc,infra-k8s/base/signaling-server.yaml,False,autoscaling/v2,True,3,20,Resource,memory,Utilization,80
oza223,Poly-Kahoot,server/k8s/face-auth/face-auth-hpa.yaml,False,autoscaling/v2,False,1,5,Resource,cpu,Utilization,50
steblynskyi,infrastructure,environments/qa/kubernetes/services/pms/task-property-api.yaml,False,autoscaling/v2,False,2,2,Resource,cpu,AverageValue,120m
steblynskyi,infrastructure,environments/qa/kubernetes/services/pms/task-property-api.yaml,False,autoscaling/v2,False,2,2,Resource,memory,AverageValue,350Mi
chukmunnlee,cfdsa-sept02-2024,day04/base/dov.yaml,False,autoscaling/v2,False,1,8,Resource,memory,Utilization,50
chukmunnlee,cfdsa-sept02-2024,day04/base/dov.yaml,False,autoscaling/v2,False,1,8,Resource,cpu,Utilization,20
nhatanh2709,devsecops-k8s-movie-web,k8s-local-kubespray/mainfest/movie-web-frontend/frontend/frontend-autoscale-v2.yaml,False,autoscaling/v1,False,1,3,resource,cpu,Utilization,50
ylmzunal,scalable-llm-over-kubernetes,k8s/backend-deployment-fast.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,70
ylmzunal,scalable-llm-over-kubernetes,k8s/backend-deployment-fast.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
PawaraGunathilaka,a-skyu-gitops-2f49ccba,kustomize/overlay/prod/gh-app-1/hpa-v1-0-0-patch.yaml,False,autoscaling/v2,False,,,,,,
simeonabe,DockOllama,ollama-hpa.yaml,False,autoscaling/v2beta1,False,1,10,Resource,cpu,,
zhukov-msu,otus-hw,k8s/scaler.yaml,False,autoscaling/v2,False,4,6,,,,
RafaelKamada,FoodOrder,k8s/manifests/hpa.yaml,False,autoscaling/v2,False,2,10,Resource,cpu,Utilization,70
BiswalAshu,deploy-app,autoscaller.yml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,50
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
mendoncas,onlineboutique,distributed-imageservice2.yaml,False,autoscaling/v2,False,1,10,Resource,cpu,Utilization,80
stemfresh,self-runner-deployments,hpa.yaml,False,autoscaling/v2,False,3,10,Resource,cpu,Utilization,80
stemfresh,self-runner-deployments,hpa.yaml,False,autoscaling/v2,False,3,10,Resource,memory,Utilization,80
Leejeuk213,argocd_yaml,hpa.yaml,False,autoscaling/v2,False,1,1,Resource,cpu,Utilization,60
Leejeuk213,argocd_yaml,hpa.yaml,False,autoscaling/v2,False,1,1,Resource,memory,Utilization,60
brw567,bot4,k8s/base/deployment.yaml,False,autoscaling/v2,True,3,20,Resource,cpu,Utilization,60
brw567,bot4,k8s/base/deployment.yaml,False,autoscaling/v2,True,3,20,Resource,memory,Utilization,70
brw567,bot4,k8s/base/deployment.yaml,False,autoscaling/v2,True,3,20,Pods,trading_latency_ms,AverageValue,100
wendelmax,FORTIS,infrastructure/k8s/overlays/prod/backend-patch.yaml,False,autoscaling/v2,False,3,20,Resource,cpu,Utilization,70
wendelmax,FORTIS,infrastructure/k8s/overlays/prod/backend-patch.yaml,False,autoscaling/v2,False,3,20,Resource,memory,Utilization,80
deekshith-b48,Enterprise-Search-poligap,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,cpu,Utilization,85
deekshith-b48,Enterprise-Search-poligap,k8s/qa-enterprise-search-manifest/hpa.yaml,False,autoscaling/v2,False,2,5,Resource,memory,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
danehans,service-mesh-for-less-blog,tiered-app/30-namespace-app/ambient/waypoints/hpa-per-namespace.yaml,False,autoscaling/v2,False,1,2,Resource,cpu,Utilization,80
