Owner,Project,File Path,Is Helm Template,apiVersion,ScaleTargetRef Kind,Has Behavior,Behavior ScaleUp StabilizationWindow,Behavior ScaleUp SelectPolicy,Behavior ScaleUp Policies,Behavior ScaleDown StabilizationWindow,Behavior ScaleDown SelectPolicy,Behavior ScaleDown Policies,MinReplicas,MaxReplicas,Metric Type,Metric Name,Target Kind,Target Value,ContainerResource Container
Hetavs145,VaquaH,infra/k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",1,6,Resource,memory,Utilization,80,
Iam795,home-k8s,old/knative/serving/components/v0.25.1/serving-core.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,20,Resource,cpu,Utilization,100,
Iam795,home-k8s,old/knative/serving/components/v0.25.1/serving-core.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,100,
abtyagi09,aksmicroservices,gitops/environments/dev/memberservices.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,70,
abtyagi09,aksmicroservices,gitops/environments/dev/memberservices.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,memory,Utilization,80,
pmh-only,cocktail-bar,_cocktails/250213_champs23_3_try3/ap/manifest/stress.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,64,Resource,cpu,Utilization,30,
pmh-only,cocktail-bar,_cocktails/250213_champs23_3_try3/ap/manifest/stress.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,64,Resource,memory,Utilization,30,
thuanthentran,gitops-for-microservices-demo,currencyservice/hpa.yaml,False,autoscaling/v2,Rollout,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}]",1,5,Resource,cpu,Utilization,70,
thuanthentran,gitops-for-microservices-demo,currencyservice/hpa.yaml,False,autoscaling/v2,Rollout,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 15}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 15}]",1,5,Resource,memory,Utilization,80,
fernandohlb,microservices-container-grouping,infrastructure/kubernetes-deploy/by-stack/autoscaling/by-stack-go-hsc.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,4,Resource,memory,Utilization,150,
fernandohlb,microservices-container-grouping,infrastructure/kubernetes-deploy/by-stack/autoscaling/by-stack-go-hsc.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,4,Resource,cpu,Utilization,150,
NarrativeCompany,narrative,kubernetes/narrative-core/production/narrative-core-hpa.yml,False,autoscaling/v1,Deployment,False,,,,,,,3,6,resource,cpu,Utilization,150.0,
jotateo,fiap-g58-fase02,deployments/webhook-pagamento-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,70,
muskaanfayyaz,crm-digital-fte-factory,deploy/k8s/overlays/production/hpa-worker.yaml,False,autoscaling/v2,Deployment,True,30.0,,"[{""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",600,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",3,10,Resource,cpu,Utilization,70,
CS3219-AY2324S1,ay2324s1-course-assessment-g09,development/kube_development/gateway-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,30.0,
R055LE,sre-observability-lab,k8s/api/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
DarnerDiaz,Analizador-contrasenas,devops/infra_34.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
DarnerDiaz,Analizador-contrasenas,devops/infra_34.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
Chamod-sapu,Travel,kubernetes/notification-service.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
Chuc-Thien-DevOps-Final-Project,go-coffeshop,manifest/counter/counter-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,60,
DTS-STN,canadian-dental-care-plan,gitops/overlays/staging/hpas.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,20,Resource,cpu,Utilization,75,
okobiajoshua,email-service,deployments/k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,70,
okobiajoshua,email-service,deployments/k8s/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Resource,memory,Utilization,80,
FarahMHAMDI,SAS-VIYA,sas-viya/sas-bases/base/components/sas-concept-execution-provider/resources.yaml,False,autoscaling/v2beta2,Deployment,False,,,,,,,1,1,Resource,cpu,Utilization,80,
IBMStockTrader,portfolio,manifests/deploy-openshift.yaml,False,autoscaling/v1,Deployment,False,,,,,,,2,10,resource,cpu,Utilization,60.0,
Container-Acceleration-Services-NA,dotnet6-external-configuration-with-startup,kustomize/overlays/pt/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,80,
Container-Acceleration-Services-NA,dotnet6-external-configuration-with-startup,kustomize/overlays/pt/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,memory,Utilization,80,
sc-test-organization,kubes-deployment-testing,pscpre1/stage/sso-oauth-authority/horizontalpodautoscaler.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,50.0,
ntu-ben,GRLScaler,macK8S/HPA/onlineboutique/cpu-60/hpa-checkoutservice-cpu-60.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,7,ContainerResource,cpu,Utilization,60,server
jungho,k8s-bootcamp,deployments/hpa.v2beta1.yml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,10,Resource,cpu,,,
jungho,k8s-bootcamp,deployments/hpa.v2beta1.yml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,10,Resource,memory,,,
ak55m,cloud-computing-project-Fall-2025,manifests/08-hpa.yaml,False,autoscaling/v2,Deployment,True,0.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 30}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 30}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",3,10,Resource,cpu,Utilization,70,
StavSabag652,BIU-DevSecOps16-Final-Project-DevOps,K8-clusters/backend-autoscaler.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,50,
petchimuthup,kubernetes24,hpa/hpa-deploy01.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
princebansal7,k8s-demos,09.hpa-cpu-intensive-demo/ops/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,20,
JadissEL,rosistat-devops,infrastructure/k8s/backend-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,70,
rwbfd,geekbang_tutorial,geek_tutorial/auto-scaling/horizontal-auto-scaling.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,50.0,
praveenarjun,Real-Time-AI-Log-Analysis-Platform,infra/k8s/go-gateway-deployment.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,70,
kayasemih,baykar-devops-assessment-submission,k8s/backend/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",2,5,Resource,cpu,Utilization,70,
vanhanzy,vanhanzy.github.io,k8s/vanhanzy-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,50,
98labs,supabase-docs,deployment-guides/aws/eks-no-kong/k8s/gotrue.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,cpu,Utilization,70,
98labs,supabase-docs,deployment-guides/aws/eks-no-kong/k8s/gotrue.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,8,Resource,memory,Utilization,80,
rytswd,get-istio-multicluster,clusters/dolphin/istio/installation/generated-manifests/1.9.4/before-retiring/istio-control-plane-install.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,5,Resource,cpu,,,
Mathavan369,kube-todo,hpa-v2.yaml,False,autoscaling/v1,Deployment,False,,,,,,,5,10,resource,cpu,Utilization,150.0,
ssovanraksa,kdeployment,yaml/environments/staging/business/deployment/wing-khqr-v3-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,2,Resource,cpu,Utilization,80,
pkumar-cloud,kubernetes-istio-tp,kubernetes-istio-scripts/kubernetes/autoscaling/devops-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,memory,Utilization,60,
pkumar-cloud,kubernetes-istio-tp,kubernetes-istio-scripts/kubernetes/autoscaling/devops-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,3,Resource,cpu,Utilization,50,
Bot-detector,bot-detector-k8s,bd-core-dvp/horizontalPodAutoscaler.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,2,resource,cpu,Utilization,80.0,
Ikey168,NeuroNews,deploy/kubernetes/knowledge-graph-api/scaling-ingress.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,70,
Ikey168,NeuroNews,deploy/kubernetes/knowledge-graph-api/scaling-ingress.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Resource,memory,Utilization,80,
Ikey168,NeuroNews,deploy/kubernetes/knowledge-graph-api/scaling-ingress.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Pods,kg_api_requests_per_second,AverageValue,50.0,
Ikey168,NeuroNews,deploy/kubernetes/knowledge-graph-api/scaling-ingress.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Pods,kg_api_response_time_p95,AverageValue,500.0,
Ikey168,NeuroNews,deploy/kubernetes/knowledge-graph-api/scaling-ingress.yaml,False,autoscaling/v2,Deployment,True,60.0,Max,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 15}, {""type"": ""Pods"", ""value"": 4, ""periodSeconds"": 15}]",300,Min,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}, {""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",3,20,Pods,kg_api_cache_miss_rate,AverageValue,30.0,
SIBI-thinker,grid-computing,k8s/worker/hpa.yaml,False,autoscaling/v2,Deployment,True,15.0,,"[{""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 30}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,20,Resource,cpu,Utilization,65,
SIBI-thinker,grid-computing,k8s/worker/hpa.yaml,False,autoscaling/v2,Deployment,True,15.0,,"[{""type"": ""Pods"", ""value"": 3, ""periodSeconds"": 30}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 60}]",2,20,Resource,memory,Utilization,75,
argoproj-archive,microservices-demo,deploy/kubernetes/autoscaling/queue-master-hsc.yaml,False,extensions/v1beta1,,False,,,,,,,1,10,,,,,
kubevious,mock-data,cluster-data/large-cluster-mock/k8s/autoscaling:HorizontalPodAutoscaler/gitlab-gitlab-unicorn.yaml,False,autoscaling/v1,Deployment,False,,,,,,,2,3,,,,,
gangak19,microservice-project,HPA/email-msrv-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,2,Resource,cpu,Utilization,75,
hacklock,devops,exercicios/autoscaling/hpa.yml,False,autoscaling/v1,Deployment,False,,,,,,,1,100,resource,cpu,Utilization,50.0,
Ashutosh-51,MinorP,k8s-gcp/backend-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,4,resource,cpu,Utilization,60.0,
KobeeCloud,Website,gitops/apps/kobecloud-website/manifests.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,cpu,Utilization,70,
KobeeCloud,Website,gitops/apps/kobecloud-website/manifests.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,memory,Utilization,80,
harisamjad0158,k8_onlineshop,alli-in-one.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
harisamjad0158,k8_onlineshop,alli-in-one.yml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,memory,Utilization,80,
solivansantana,advanced-modernization-platform,kubernetes/examples/app-with-hpa-and-pdb/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}]",2,10,Resource,cpu,Utilization,70,
solivansantana,advanced-modernization-platform,kubernetes/examples/app-with-hpa-and-pdb/hpa.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 25, ""periodSeconds"": 120}]",2,10,Resource,memory,Utilization,80,
Flockyy,kubernetes-data-pipeline,k8s/data-processor.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,cpu,Utilization,70,
Flockyy,kubernetes-data-pipeline,k8s/data-processor.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,5,Resource,memory,Utilization,80,
qingyuan18,easy_hyperpod,eks_llm_sample/hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,50,
AFKD98,LLM_devops,config/generated_configs/redis/qwen_cot/level_5/config_10.yaml,False,autoscaling/v2beta2,StatefulSet,False,,,,,,,3,5,Resource,cpu,Utilization,50,
PacktPublishing,DevOps-Fundamentals,Section07/horizontalpodautoscaler.yml,False,autoscaling/v1,ReplicaSet,False,,,,,,,1,10,resource,cpu,Utilization,80.0,
DanielForsell,DevOps_With_Kubernetes,Part-4/Exercise-4.08/overlays/prod/project/horizontalpodautoscaler.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,4,resource,cpu,Utilization,50.0,
leosaglia,tech-challenge-fast-food-api,kubernetes-infra/api-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,6,Resource,cpu,Utilization,75,
TreantBG,helm-internal-service,gitops/base/all.yaml,False,autoscaling/v2,Deployment,False,,,,,,,3,10,Resource,cpu,Utilization,75,
QuadDarv1ne,fastpay_connect,deploy/k8s/deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,cpu,Utilization,70,
QuadDarv1ne,fastpay_connect,deploy/k8s/deployment.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 50, ""periodSeconds"": 60}]",2,10,Resource,memory,Utilization,80,
FernandoArteaga,learn-devops,kubernetes/manifests/hpa.yaml,False,autoscaling/v2,Deployment,True,,,,20,,,1,10,Resource,cpu,Utilization,50,
FernandoArteaga,learn-devops,kubernetes/manifests/hpa.yaml,False,autoscaling/v2,Deployment,True,,,,20,,,1,10,Resource,memory,Utilization,50,
ant-media,Scripts,kubernetes/ams-with-turn-server/ams-k8s-hpa-origin.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,60.0,
HealthFlowEgy,hfcx-ai-claims,deploy/digitalocean/k8s/backend.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",2,10,Resource,cpu,Utilization,70,
HealthFlowEgy,hfcx-ai-claims,deploy/digitalocean/k8s/backend.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Pods"", ""value"": 2, ""periodSeconds"": 60}]",300,,"[{""type"": ""Pods"", ""value"": 1, ""periodSeconds"": 120}]",2,10,Resource,memory,Utilization,80,
HealthFlowEgy,hfcx-ai-claims,deploy/digitalocean/k8s/backend.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,15,Resource,cpu,Utilization,70,
hRJ06,Top-Course,k8s/05-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,2,
codedalex,Sunnys,deployment/kubernetes/base/api-gateway.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Resource,cpu,Utilization,70,
codedalex,Sunnys,deployment/kubernetes/base/api-gateway.yaml,False,autoscaling/v2,Deployment,True,60.0,,"[{""type"": ""Percent"", ""value"": 100, ""periodSeconds"": 60}]",300,,"[{""type"": ""Percent"", ""value"": 10, ""periodSeconds"": 60}]",3,20,Resource,memory,Utilization,80,
cnych,kubernetes-learning,hpademo/hpa-demo.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,10,resource,cpu,Utilization,5.0,
huutaiTDT,hodos-api,nest-app-hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,2,5,resource,cpu,Utilization,50.0,
DeepakDevOpsMultiCloud,kubernetes,HorizontalPodAutoscaller/skate-hpa.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,70,
dievskiy,devops-kubernetes-course,part-5/502/todoapp/manifests/horizontalpodautoscaler.yaml,False,autoscaling/v1,StatefulSet,False,,,,,,,1,4,resource,cpu,Utilization,70.0,
alexandre-mendes,soat-fiap-process-manager-application-ms,k8s/hpa-api.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
ramesherrorhunter,backstageio,k8s/backstageio/Hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,70,
jduarte95,jonathanbaraldi-devops,exercicios/autoscaling/hpa.yml,False,autoscaling/v1,Deployment,False,,,,,,,1,100,resource,cpu,Utilization,50.0,
lukepasek,ScorpioBroker-KMD,KubernetesFile/dist-no-eureka-deployment-files/hpa/history-manager.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,5,resource,cpu,Utilization,80.0,
si2san,multitenant-kube,multitenant-cms/app-hpa.yml,False,autoscaling/v1,Deployment,False,,,,,,,1,20,resource,cpu,Utilization,50.0,
SocialBeats,infrastructure,k8s/base/space/pods/server-hpa.yml,False,autoscaling/v2,Deployment,False,,,,,,,1,1,Resource,cpu,Utilization,80,
Eltayeb-Karrar,gke-cluster,5 Application Configuration/iam-service/horizontalpodautoscaler.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,5,Resource,cpu,Utilization,80,
camilamedeir0s,online-boutique-service-distributions,distributions-score-validation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
camilamedeir0s,online-boutique-service-distributions,distributions-score-validation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
camilamedeir0s,online-boutique-service-distributions,distributions-score-validation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
camilamedeir0s,online-boutique-service-distributions,distributions-score-validation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation/ad-email-main-payment-shipping_cart-checkout_currency_productcat-recommendation.yaml,False,autoscaling/v2,Deployment,False,,,,,,,1,10,Resource,cpu,Utilization,80,
aws-samples,fleet-management-on-amazon-eks-workshop,gitops/apps/frontend/ui/base/hpa.yaml,False,autoscaling/v1,Deployment,False,,,,,,,1,2,resource,cpu,Utilization,80.0,
saiprasanth-git,repomind,repomind/infra/k8s/backend-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
saiprasanth-git,repomind,repomind/infra/k8s/backend-deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
Chaganti-Reddy,rag-qa,deployments/kubernetes/deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,cpu,Utilization,70,
Chaganti-Reddy,rag-qa,deployments/kubernetes/deployment.yaml,False,autoscaling/v2,Deployment,False,,,,,,,2,10,Resource,memory,Utilization,80,
tangchangquan,Path-IM-Server-Demo,app/msg-transfer/cmd/persistent/deploy/msgtransfer-persistent.yaml,False,autoscaling/v2beta1,Deployment,False,,,,,,,1,10,Resource,cpu,,,
